"Application_ID","GEO_region","Age","Job_type","Marital_status","Home_status","Car_status","Household_children","Monthly_Income","Monthly_Spendings","Credit_purpose","Credit_amount","Number_of_installments","NotionalValue_t0","NotionalValue_lag1","NotionalValue_lag2","NotionalValue_lag3","NotionalValue_lag4","NotionalValue_lag5","NotionalValue_lag6","NotionalValue_lag7","NotionalValue_lag8","NotionalValue_lag9","NotionalValue_lag10","NotionalValue_lag11","NotionalValue_lag12","DPD_t0","DPD_lag1","DPD_lag2","DPD_lag3","DPD_lag4","DPD_lag5","DPD_lag6","DPD_lag7","DPD_lag8","DPD_lag9","DPD_lag10","DPD_lag11","DPD_lag12","NotionalOverdue_t0","NotionalOverdue_lag1","NotionalOverdue_lag2","NotionalOverdue_lag3","NotionalOverdue_lag4","NotionalOverdue_lag5","NotionalOverdue_lag6","NotionalOverdue_lag7","NotionalOverdue_lag8","NotionalOverdue_lag9","NotionalOverdue_lag10","NotionalOverdue_lag11","NotionalOverdue_lag12","DefFlag"
"CCC20000534",4,68,"Retired","Widowed","Owner","No",1,1872,500,"Other",5592,24,13642.795092957,13683.4174560296,13683.4174560296,13683.4174560296,13683.4174560296,13904.6010556052,13905.6461942343,14143.7248292752,14155.5349777256,14336.9149576899,14403.0974975142,14455.3601999449,14455.3601999449,30,3,0,0,0,0,0,0,0,0,0,0,0,550.756828442942,513.510330417535,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000535",24,44,"Contract","Maried","Owner","Owner",2,1607,420,"White-goods",4680,24,2310.07249822029,2744.71200454364,2989.67973238977,2989.67973238977,3384.18742406581,3614.4114747028,3802.92581629374,3802.92581629374,3802.92581629374,4233.5977969863,4290.56554333254,4373.9538875162,4495.34807891489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000536",7,60,"Retired","Maried","Owner","Owner",0,905,500,"White-goods",1812,12,2788.82663208316,2804.13756966709,2903.69893540729,2903.69893540729,2903.69893540729,3094.93765931765,3314.92133462224,3346.44712066042,3581.21713389859,3611.0933682073,3611.0933682073,3633.36803408234,3761.97169412224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000537",3,43,"Full-time","Single","Owner","Owner",0,1653,280,"Makeover",2880,24,14572.6022982291,14572.6022982291,15412.5521555898,15412.5521555898,15677.7137920639,16200.4044124744,16478.090069716,16972.8120614999,17746.2184490691,17746.2184490691,17746.2184490691,18788.833550966,19139.7439030779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000538",156,68,"Retired","Maried","Owner","Owner",0,1719,680,"Holidays",3372,12,5786.20478106381,7715.71934293344,7715.71934293344,8763.29341951936,10492.2140526638,10492.2140526638,11597.0175827716,13414.0863237286,15684.9273150071,16723.4575533146,16723.4575533146,16723.4575533146,21126.7068403694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000539",45,51,"Full-time","Maried","Owner","Owner",0,4121,1020,"Other",2460,12,23081.9886215221,23081.9886215221,23081.9886215221,23081.9886215221,23494.2521150336,24454.3796504156,24454.3796504156,24620.0691990245,25220.3249021766,25791.6931458674,25911.7081446606,26333.7907824891,26333.7907824891,30,98,67,37,12,35,4,8,8,1,8,3,11,1546.91651140879,1587.64703453375,1048.60587327611,638.452051820133,261.252429466847,624.029957456073,245.871986005658,529.630462478987,557.947147877624,189.491036865065,464.71028741321,722.777615366379,227.457349939036,1
"CCC20000540",182,50,"Full-time","Maried","Owner","Owner",0,1608,0,"White-goods",5832,36,7707.6377031031,7755.00922784452,7759.13502051908,7759.73987153347,7759.73987153347,7759.73987153347,7813.21796865906,7813.21796865906,7848.19950809224,7876.98710744478,7914.86759667113,7936.37505655981,7936.37505655981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000541",25,48,"Full-time","Divorced","Owner","Owner",0,2669,1320,"White-goods",3372,12,9434.59917300563,9604.42292825521,9778.05026683529,9778.05026683529,9910.75647020251,10154.259540864,10408.9245853898,10408.9245853898,10481.5825334499,10481.5825334499,10778.6469512982,10913.2683837404,11129.9672916924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000542",1,62,"Retired","Divorced","Rental","No",0,2093,300,"Other",8880,24,20146.9433730041,20923.6168102998,20923.6168102998,21662.7512422905,22554.9558352494,22554.9558352494,23422.8971180179,23422.8971180179,24000.4386772382,25509.5091080621,25825.182393075,25825.182393075,26705.6304594122,20,14,0,0,0,0,46,19,0,1,0,0,0,847.885677762051,544.165966316658,0,0,0,0,1145.15422318482,595.543546532325,0,63.9575505107042,0,0,0,1
"CCC20000544",71,63,"Retired","Maried","Rental","Owner",0,459,180,"Other",6408,36,257475.104843115,258593.224624826,258593.224624826,259694.242547799,261408.7204582,262117.585512336,262117.585512336,262758.81743841,262910.820102542,263520.780538211,265518.233364554,265717.677752213,265817.48919401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000545",49,43,"Full-time","Divorced","Owner","No",0,1608,500,"Other",7080,24,300133.708023808,307316.389626961,308628.166091907,308628.166091907,313379.458142266,313379.458142266,315766.847675387,320799.132097944,320799.132097944,320799.132097944,324448.994115564,324448.994115564,329480.275649961,0,13,0,0,17,0,1,22,0,0,0,0,0,0,2768.54709165022,0,0,2279.76442075685,0,865.755079867107,2650.44826036182,0,0,0,0,0,1
"CCC20000547",89,59,"Retired","Maried","Owner","Owner",0,496,200,"White-goods",5160,24,545641.818940942,545641.818940942,552880.726412634,552880.726412634,552880.726412634,552880.726412634,552880.726412634,552880.726412634,557698.118071179,564422.585254023,577115.241442107,577115.241442107,577115.241442107,30,29,2,0,0,0,0,0,0,0,0,0,0,4047.85441880515,2642.71861143835,3017.91759610258,0,0,0,0,0,0,0,0,0,0,0
"CCC20000548",43,47,"Entrepreneur","Single","Owner","Owner",0,6053,2320,"White-goods",3912,24,250013.599548105,250859.266129079,260144.721038649,266689.996147812,266689.996147812,266689.996147812,266689.996147812,266689.996147812,273285.449866663,283803.461350654,283803.461350654,285540.733716897,289248.962906116,0,0,0,2,0,0,0,2,2,5,0,4,4,0,0,0,3264.86600383956,0,0,0,2339.7873770327,3098.58982812085,3675.91022128704,0,4015.55453232411,3230.59235080203,1
"CCC20000550",1,63,"Retired","Maried","Owner","Owner",0,1186,480,"Other",2436,12,103229.441586343,121552.615392649,124697.631679433,124697.631679433,135888.566701389,135888.566701389,152990.845492444,152990.845492444,153938.085128952,153938.085128952,167161.974620473,172606.41503884,190767.106747656,2,3,0,1,0,1,1,3,0,0,0,0,3,5651.21742965851,5817.69285312875,0,8864.4105465279,0,398.387315361516,5159.78017428599,6381.4567175848,0,0,0,0,3603.03832663345,1
"CCC20000553",196,44,"Full-time","Divorced","Owner","Owner",0,2595,520,"White-goods",5760,36,1208.05884230449,1383.19522949095,1505.74902659999,1510.8774401363,1681.02124992781,1681.02124992781,2020.8526992479,2299.88940209697,2436.67116787776,2656.44203034933,2697.93825026783,2697.93825026783,2825.63680228072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000554",67,41,"Entrepreneur","Divorced","Owner","Owner",0,3666,1240,"Holidays",1488,12,7729.61808808038,8196.1104520923,8196.1104520923,8553.83337365279,8553.83337365279,8553.83337365279,8553.83337365279,9533.95797650325,9533.95797650325,9881.52987623774,9992.4898982796,10628.8399940162,10775.0180508825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000555",18,45,"Full-time","Maried","Owner","Owner",1,2487,780,"White-goods",9936,24,23743.0226090295,24813.8230948367,25612.4739149999,25820.5483245479,27456.0480100894,27456.0480100894,27456.0480100894,27456.0480100894,27456.0480100894,29187.1298676471,29283.1267155922,29962.0635051367,30333.9963887914,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,538.748718718005,0,0,524.026217423676,0,0,0,0,0,0
"CCC20000556",3,60,"Retired","Divorced","Owner","Owner",0,1921,1020,"Holidays",4800,12,6440.58005297867,6440.58005297867,6440.58005297867,6512.26891919569,6512.26891919569,6512.4176937011,6518.18851348877,6518.18851348877,6532.43545156023,6537.63770008666,6556.69397561513,6565.00666245941,6580.73622469232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000557",143,55,"Full-time","Divorced","Owner","No",0,2362,740,"Makeover",4632,24,33806.753161106,35254.0590013622,35254.0590013622,35989.1194443679,35989.1194443679,38830.0627118079,40406.9394013594,40406.9394013594,40406.9394013594,40994.4424159406,43012.3587512963,45806.421087093,49123.8650648844,28,37,6,32,1,68,37,6,56,25,0,86,55,1940.367391331,2175.48634630217,1230.83934648947,1964.1579638495,847.7511443649,2450.16777934298,2038.4952924611,1284.30890489439,635.710896947023,0,0,1312.9343165294,1715.26517078981,0
"CCC20000558",140,60,"Retired","Maried","Owner","Owner",1,954,420,"Holidays",2160,24,0,0,0,0,0,0,0,0,0,0,0,0,10.2698024209316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000559",63,54,"Retired","Maried","Owner","Owner",0,565,200,"Makeover",10224,36,948.861696151055,1029.66494043031,1331.16149445404,1360.84552888003,1453.2311999849,1453.2311999849,1613.5168135971,1625.73151589835,1625.73151589835,1796.55338673054,1796.55338673054,2033.63579207778,2267.14073883278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000561",1,54,"Full-time","Divorced","Owner","Owner",2,1607,0,"White-goods",3864,24,1772.78352136945,1789.5506961843,1842.14972804919,1842.14972804919,1998.15877593499,1998.15877593499,2159.36708264832,2159.36708264832,2217.53837184952,2390.34189297575,2450.98376527482,2489.26839693741,2511.46889995151,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.82113524084463,0,0,0,0,0
"CCC20000562",53,62,"Entrepreneur","Maried","Owner","Owner",0,6391,2460,"White-goods",1644,12,2071.8997497059,2071.8997497059,2460.25859793747,2555.19675022395,2555.19675022395,2635.55862889302,2703.73470914541,2703.73470914541,2868.62356249337,2868.62356249337,2868.62356249337,3205.96356897022,3219.25699805353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000563",2,58,"Entrepreneur","Maried","Owner","Owner",2,5747,2200,"Holidays",3756,12,286759.95526597,286759.95526597,286759.95526597,286759.95526597,286827.45399368,287528.10065234,287528.10065234,287528.10065234,287528.10065234,287528.10065234,287528.10065234,288856.512225404,288904.761462184,30,5,0,0,0,0,0,0,0,0,0,0,0,269.841188082931,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000564",135,42,"Full-time","Maried","Owner","Owner",1,4451,2440,"White-goods",1440,12,38097.0954152562,38123.2808066447,38222.758980599,38246.1676848701,38246.1676848701,38384.7949837163,38384.7949837163,38593.5075991736,38593.5075991736,38758.5887127989,38903.7644973961,38953.808009626,39040.0924257726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000565",134,62,"Retired","Maried","Owner","Owner",0,1774,840,"White-goods",12648,24,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,498056.729788126,1,0,0,0,0,0,0,0,0,0,31,0,0,5696.3487608147,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000566",182,56,"Retired","Maried","Rental","Owner",0,676,200,"Holidays",5652,12,38595.6327038212,38595.6327038212,39079.4409688714,39267.5921598558,39322.1549727837,39397.7336480295,39397.7336480295,39397.7336480295,39469.5814462824,39469.5814462824,39936.9177456651,39936.9177456651,39946.3668569501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,107.86365009359,0,0,0,0,0,0,0,0,0,0
"CCC20000567",31,43,"Entrepreneur","Maried","Owner","Owner",1,3189,860,"Holidays",5088,24,42100.9821899122,42100.9821899122,42100.9821899122,42100.9821899122,42100.9821899122,42100.9821899122,42100.9821899122,43126.9537569916,43218.128420296,43901.7465737626,43901.7465737626,44629.4322845206,44629.4322845206,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,593.139612054652,0,0
"CCC20000568",131,70,"Retired","Divorced","Owner","No",1,1379,620,"White-goods",1512,12,10019.074224998,10262.6993816886,10652.0043238746,10652.0043238746,10652.0043238746,11364.4813691557,11364.4813691557,11364.4813691557,11364.4813691557,11364.4813691557,12591.8801538181,13357.7700140865,13932.7599381282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000570",45,50,"Full-time","Maried","Owner","No",0,1925,640,"White-goods",3024,12,36388.6453051686,36763.1523455529,36763.1523455529,36763.1523455529,37174.8927423747,37174.8927423747,37174.8927423747,37769.9547533878,37837.1658526746,38006.003071211,38642.8954507745,38973.7453723762,39094.9487567435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000571",4,36,"Contract","Maried","Owner","Owner",2,3152,600,"White-goods",1236,12,5300.73850412609,5422.55661848106,5422.55661848106,5436.03377742731,5436.03377742731,5757.22300062248,5987.3908353886,5987.3908353886,5987.3908353886,6142.73856271849,6383.53996271652,6383.53996271652,6615.84254851052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000572",99,55,"Full-time","Divorced","Owner","Owner",1,3261,980,"Holidays",14904,36,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3745.54552678515,3751.45588020188,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10.2630141626183,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000574",159,66,"Retired","Maried","Owner","Owner",0,916,340,"White-goods",2100,12,280139.157002779,280426.5823166,280426.5823166,280426.5823166,280426.5823166,280426.5823166,280426.5823166,289114.782409125,290764.772915702,290764.772915702,290764.772915702,290764.772915702,292924.86999207,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,781.411463638859,0,1
"CCC20000575",2,73,"Retired","Divorced","Owner","Owner",3,574,220,"Makeover",3492,12,2514.25008270719,2877.78148245944,4088.16269458368,4394.76434502371,4394.76434502371,5560.94340391325,6323.82131456017,6416.17840956612,7604.54208004092,7671.96837525715,8103.71233987773,9290.31179947939,9290.31179947939,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.550371437718,0,0,0,16.550371437718,0
"CCC20000576",12,41,"Full-time","Maried","Owner","Owner",2,2819,800,"Holidays",5328,12,230108.17896293,230489.664335721,231103.977897113,231746.894754256,232154.005130809,232319.085597099,232319.085597099,232786.010182462,232786.010182462,233744.670537578,233744.670537578,234553.61902394,234553.61902394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000577",30,64,"Retired","Widowed","Owner","Owner",0,1169,480,"White-goods",1656,12,19103.1652966948,19803.1919013084,20468.2363013306,20850.6362026486,20850.6362026486,22030.8746884243,22858.2941941437,22858.2941941437,23500.3058950538,24576.8378951218,24576.8378951218,24798.3837195109,26987.644712992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000578",32,46,"Full-time","Maried","Owner","No",0,2625,520,"White-goods",2340,12,33255.7792533969,33255.7792533969,35331.8813464756,35331.8813464756,35802.3356875527,36374.6107988003,38713.1126417953,38713.1126417953,38713.1126417953,39094.8292555965,40430.518743827,41146.0695390198,41146.0695390198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000579",9,71,"Retired","Widowed","Owner","No",0,1592,940,"Other",3648,12,7007.76611114693,10775.7361247265,10775.7361247265,11390.0196595033,12845.1851517029,12845.1851517029,12845.1851517029,17697.8853325347,17782.9050770809,18582.8243917769,19127.9887085552,22146.2422117003,22431.1961712015,12,0,0,17,0,0,1,0,0,0,0,0,0,777.638819269615,0,0,1259.60674888122,0,0,41.3601381176104,0,0,0,0,0,0,0
"CCC20000580",96,48,"Entrepreneur","Maried","Owner","Owner",1,6737,1820,"Holidays",2568,12,558.517461791605,589.359240555582,1024.46026575219,1024.46026575219,1300.85407466306,1300.85407466306,1358.68053736523,1603.29301349383,2380.46001915392,2380.46001915392,2421.58131125356,2487.60093133415,2487.60093133415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000581",46,59,"Retired","Maried","Rental","Owner",0,1858,820,"Holidays",3336,12,6104.4157968257,6166.56618488394,6166.56618488394,6930.70445423197,7217.555626437,7217.555626437,7711.20807604493,7768.06622336447,8003.64551516951,8003.64551516951,8544.96783283271,8646.10768269466,8646.10768269466,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20.4693598317534,0,0,0,0,0,0,0,0,0
"CCC20000584",82,56,"Retired","Maried","Owner","No",1,1084,280,"Other",6120,36,34453.0447772422,34544.3427883362,34544.3427883362,34544.3427883362,35371.04287264,35371.04287264,35371.04287264,36290.2525257015,36692.7878359999,36692.7878359999,37220.7103642765,37963.5795965775,38398.7743245171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000587",12,63,"Retired","Maried","Owner","Owner",0,1066,560,"White-goods",2520,12,43988.296775584,43988.296775584,44580.6247882577,44580.6247882577,44580.6247882577,44580.6247882577,46706.8328818384,46706.8328818384,46706.8328818384,48068.9299439206,48285.3380750214,48695.5781499404,50210.9923361687,16,0,11,0,0,0,0,0,0,0,0,0,0,610.245898646633,0,497.200130615512,0,0,0,0,0,0,0,0,0,0,0
"CCC20000588",75,59,"Retired","Maried","Owner","Owner",1,1386,640,"Holidays",4440,24,6611.66520901603,6631.7542487401,6659.46226477495,6673.11912618767,6673.11912618767,6706.17517627055,6755.1710093131,6758.17550329021,6794.47849915931,6794.47849915931,6841.97912634604,6853.31948285275,6853.31948285275,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18.4628486310117,0,0,0,0,0,0,0,0,0,0,0
"CCC20000589",94,75,"Retired","Widowed","Owner","Owner",0,2366,680,"Holidays",8712,36,504.87,504.87,504.87,504.87,504.87,504.87,504.87,504.87,504.87,504.87,504.87,504.87,504.87,1,0,0,0,0,0,0,0,0,1,0,0,0,358.662464224758,0,0,0,0,0,0,0,0,1.38320547945205,0,0,0,0
"CCC20000590",153,50,"Full-time","Single","Owner","Owner",0,3072,140,"Holidays",3264,12,9414.64760500835,9414.64760500835,9414.64760500835,9414.64760500835,9428.9675937581,9428.9675937581,9428.9675937581,9428.9675937581,9478.00829396992,9478.00829396992,9478.00829396992,9478.00829396992,9478.00829396992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000591",111,51,"Full-time","Maried","Owner","Owner",1,1919,980,"Makeover",3948,12,202746.219881763,202746.219881763,202746.219881763,202746.219881763,204336.391985051,205218.994360287,205218.994360287,205218.994360287,209229.677274784,209229.677274784,209229.677274784,209229.677274784,210367.372256911,3,0,5,0,0,0,0,0,0,0,0,0,0,1459.9584200461,0,1924.19065801057,0,0,0,0,0,0,0,0,0,0,0
"CCC20000592",188,49,"Contract","Maried","Rental","Owner",2,685,200,"Other",9900,36,8943.13882930606,9670.46376966153,9670.46376966153,9939.89246648189,10626.124005205,11008.4531616701,11008.4531616701,11337.8732589497,11337.8732589497,11429.4047584938,11429.4047584938,11989.6246769287,12081.3042953064,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29.6043148937362,0,0,0
"CCC20000593",196,52,"Contract","Maried","Rental","Owner",0,829,400,"Makeover",2988,12,3390.80489523415,3390.80489523415,3390.80489523415,3802.84086733271,3918.50167145572,4101.22220135131,4101.22220135131,4171.41187476091,4347.7005489779,4515.6902354619,4593.61737074373,4601.69904862831,4745.99316503138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000594",71,65,"Retired","Widowed","Rental","Owner",0,2036,540,"White-goods",9048,24,194.003071216258,429.504065156168,429.504065156168,869.20539456263,869.20539456263,1138.73939189099,1138.73939189099,1138.73939189099,1138.73939189099,1138.73939189099,1219.03071320339,1219.03071320339,1623.17765478217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000595",13,52,"Contract","Maried","Owner","Owner",0,787,320,"Other",10620,36,5970.02753637583,5970.02753637583,5970.02753637583,5970.02753637583,5970.02753637583,7308.95445626922,7694.84658908775,7823.32706181886,8295.52755817484,9259.18667715224,9259.18667715224,9833.84310239605,9869.7452213246,17,0,0,0,0,0,0,0,0,2,0,16,16,569.408053640849,0,0,0,0,0,0,0,0,20.9051117018451,0,655.565068351373,450.751770617226,0
"CCC20000596",106,44,"Contract","Maried","Owner","No",2,2339,700,"Makeover",4584,24,123075.154737049,123219.915370412,123219.915370412,123543.377016261,123543.377016261,123543.377016261,123560.250045311,123871.703819412,123871.703819412,124047.614637687,124047.614637687,124339.841044778,124401.792724607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000598",8,57,"Retired","Divorced","Owner","Owner",0,1147,440,"White-goods",18792,36,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,653657.328042133,670567.960128489,691985.375934747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1802.48344457886,0,0,0,0,0
"CCC20000600",55,55,"Full-time","Maried","Owner","Owner",0,1568,640,"Holidays",5400,36,33869.7759466113,33869.7759466113,33869.7759466113,33869.7759466113,33869.7759466113,33869.7759466113,37278.6802396369,37278.6802396369,37278.6802396369,39849.0201748386,40575.699019131,40575.699019131,42354.8169852968,3,2,3,1,17,16,18,14,17,18,17,14,10,0,0,0,100.824010873967,799.08830549388,1230.53175169956,850.048641951585,854.491971249442,953.788052620661,1136.44874577046,1129.18169134423,1001.09935847648,782.305003583808,0
"CCC20000601",143,58,"Retired","Divorced","Owner","Owner",0,1124,460,"Makeover",7452,36,7020.50314672519,7222.04253088169,7462.28624126611,7462.28624126611,7636.3727109402,7673.35116785749,8220.37669393888,8220.37669393888,8784.61041719221,8784.61041719221,8960.32779899096,8960.32779899096,9265.58479962934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000602",65,69,"Retired","Divorced","Rental","Owner",0,1668,460,"White-goods",3420,36,19322.7208981211,19322.7208981211,20083.661166215,20083.661166215,20083.661166215,21278.1263648623,21278.1263648623,21508.1412668366,21639.666395588,22272.9503155546,23355.1513861098,24348.5519925441,24609.2247853845,9,16,8,17,0,0,15,0,0,99,68,37,11,388.68021864719,477.515881853723,344.273008470352,363.192901247308,0,0,198.572668068427,0,0,811.94780177956,961.810678648584,723.64640176409,396.314381932094,1
"CCC20000603",62,46,"Full-time","Maried","Rental","No",2,4484,600,"White-goods",2232,24,3882.48079912205,4032.19147140801,4139.94182220309,4139.94182220309,4226.00981361481,4226.00981361481,4307.29041639917,4374.50275448123,4482.37436925069,4783.34866288798,4783.34866288798,5032.77062943562,5183.89333925541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000606",121,46,"Full-time","Maried","Owner","No",0,3585,640,"Holidays",25956,36,150044.840457505,150044.840457505,150232.775735455,150454.42850649,150912.659084321,150912.659084321,150912.659084321,150912.659084321,151212.765071432,151212.765071432,151212.765071432,151212.765071432,151212.765071432,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,413.169936111992,0,0,0,0,0,0,0,1
"CCC20000607",144,58,"Contract","Maried","Owner","Owner",1,822,220,"Holidays",1812,12,235587.445859053,236202.326637458,237158.031707354,237158.031707354,238713.040732663,238713.040732663,239482.805369227,239482.805369227,239482.805369227,240598.911308477,240598.911308477,241541.724307465,241541.724307465,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,654.6389051035,0,0,0,0,0,0,0,654.6389051035,0,0
"CCC20000608",21,68,"Retired","Divorced","Owner","Owner",0,508,180,"Other",2076,12,9668.77538228447,9668.77538228447,9668.77538228447,10171.9013757184,10438.8822346855,10438.8822346855,10438.8822346855,10991.9424095896,10991.9424095896,10991.9424095896,11760.9302210755,11760.9302210755,11763.669446168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000610",136,59,"Retired","Maried","Owner","Owner",1,810,440,"White-goods",5292,36,15066.4189815148,15066.4189815148,15467.6314958147,15876.8931686411,15876.8931686411,15876.8931686411,16222.6875381711,16222.6875381711,17025.4795707734,17025.4795707734,17153.6391688073,17414.1577123041,18177.0106377413,0,10,0,46,15,0,0,0,0,0,0,0,0,0,200.900723656185,0,663.911522081414,360.917094621352,0,0,0,0,0,0,0,0,0
"CCC20000611",44,64,"Retired","Widowed","Owner","Owner",0,741,300,"Makeover",6900,12,7606.35637350624,9757.91856124124,9757.91856124124,10273.0694122877,10675.2361655165,10675.2361655165,10675.2361655165,10675.2361655165,10675.2361655165,12924.3883142928,12924.3883142928,13840.6911540334,13840.6911540334,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30.411296664386,0,0,0,0,0,0,0,0,0,1
"CCC20000612",1,46,"Entrepreneur","Maried","Owner","Owner",0,4189,880,"White-goods",5400,12,4293.73123958436,4392.78448335917,4402.75214660559,4421.69079336097,4496.71163833307,4496.71163833307,4496.71163833307,4496.71163833307,4496.71163833307,4496.71163833307,4550.18430377906,4550.18430377906,4550.18430377906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000613",12,58,"Retired","Maried","Rental","Owner",0,1430,360,"Makeover",1368,12,4789.47929801309,4915.50470895695,4915.50470895695,5006.4253707567,5131.82488742484,5335.70441260431,5459.06644231728,5459.06644231728,5550.65341312013,5644.99809913905,5823.15443208122,6017.49901403395,6118.33381354088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CCC20000614",37,57,"Retired","Maried","Owner","Owner",0,1374,580,"Holidays",3504,12,0,0,3166.9593789786,4439.38360936685,4439.38360936685,5311.47412591849,5311.47412591849,5311.47412591849,5311.47412591849,6132.44060843086,6164.41399214727,6164.41399214727,19314.4910525679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
